"waldStat","df","pvalue","fcMedian","gene","fdr"
1.35741212343233,2,0.507272947778643,0.00785025489476381,"RPS14",0.956491008497629
0.194168701133492,2,0.907479456498349,0.0108486469912328,"RPL4",0.973513155132626
2.11338528220323,2,0.347603561002715,0.0735413266329283,"RPL30",0.896826986127957
1.54636809954627,2,0.461541156220333,0.0119822453758432,"RPS27",0.903525483787262
3.35074306094793,2,0.187238601711188,0.0655837940173537,"RPL24",0.847613623170112
NA,NA,NA,0.0361268153561533,"GNB2L1",NA
7.48964140830495,2,0.0236398671977504,0.0575697465612854,"RPL12",0.713162868589363
0.379461666464968,2,0.827181753819906,0.0199143310010274,"RPS23",0.973513155132626
0.769118633375785,2,0.680750565526746,0.0549359583901908,"RPL38",0.96630514506263
0.557735468866474,2,0.756639974011939,0.0311473275058497,"RPS9",0.96630514506263
1.44145003090198,2,0.486399480952714,0.0199927776878513,"RPL37",0.944187227731739
0.778298829532958,2,0.677633014071037,0.0554905937893036,"RPL3",0.96630514506263
0.534332186724145,2,0.765545908811414,0.00532090172145712,"RPS6",0.96630514506263
2.56421124846961,2,0.277452474303313,0.0715760412845913,"RPL18",0.896826986127957
0.08169020033786,2,0.959977818833528,0.00480088013143603,"RPL9",0.982661828397222
1.9171133137159,2,0.383445930816953,0.0772722604801574,"RPS21",0.897710182492601
2.52511062823363,2,0.282930126651214,0.0869136990180389,"EEF1A1",0.896826986127957
3.15279976528246,2,0.206717969140328,0.029174819474699,"RPL32",0.847613623170112
1.75156235673262,2,0.41653650324675,0.0532766857337794,"RPS4X",0.900459446556706
4.72002189426927,2,0.0944191895710643,0.152753180514819,"RPL23",0.847613623170112
2.23450630683893,2,0.327177267206648,0.0637832880049433,"RPL14",0.896826986127957
0.491169406320073,2,0.782247022193557,0.0388906654588793,"RPS3A",0.96630514506263
2.12272589697405,2,0.345983930554509,0.113035129804701,"RPL21",0.896826986127957
1.25763577595846,2,0.533221756442619,0.0604840978411668,"RPL7",0.956491008497629
