"PTPMT1",1375.4516812895,1375.23010894665,1376.29380057256,1376.75167006198,1375.98649788681,1376.89737738988
"RPS3",5986.61578129558,5974.03644951176,5973.71389847095,5962.49706454977,5969.55540921974,5965.71045219486
"POP7",1006.94524218664,1006.08891114855,1006.56543098685,1005.91870583961,1007.54650214416,1006.9394919971
"HMGB1",4243.6976136324,4232.3865147134,4238.52729464667,4238.32283848871,4225.51913324033,4235.6326233922
"FSTL1",3281.07106079234,3268.06038776198,3260.13776472733,3260.55089454932,3259.30134560723,3251.62022012896
"ELN",2966.8347183143,2958.73618846299,2961.80336489745,2956.21965666532,2959.29553667024,2958.11340037425
"NUCB1",2360.05364033232,2351.36642442528,2353.20486083477,2353.28886817133,2354.2452528274,2349.70087582707
"POLR2G",1706.44871174303,1704.48333688914,1706.72177762298,1705.80990035022,1705.11461051865,1704.14895058733
"ISLR",3485.64777773488,3478.36817773001,3475.31364553061,3471.37424498542,3476.07124650774,3472.09627168713
"THBS1",1216.86815245008,1210.40683132244,1213.40189638153,1206.07166500476,1213.63513958111,1213.06050917283
"LZTS1",792.584278611622,788.187547456918,781.346189108018,779.293650724817,786.130567895069,786.13142931099
"DAPK3",1326.95529635581,1316.0738918934,1319.51805715311,1315.7496338068,1318.2719019215,1315.52519775584
"CLEC2A",855.852839196408,856.272025801058,850.33300862719,854.76877563046,853.07679843191,852.457309491689
"DNAJC1",1957.86157213771,1958.96333595693,1956.39364310117,1958.2052934475,1957.22156448921,1955.28453094705
"EFEMP2",2613.79597627429,2599.15867360223,2600.03140091557,2601.27439414806,2604.99259022128,2602.23513576181
"METRN",1679.04595299197,1678.31405540423,1672.47135359419,1674.24794026941,1676.58609918254,1674.2015727563
"UFC1",1892.16367077638,1884.74652805892,1879.60012755431,1876.14336790918,1876.98245364755,1879.5771596923
"RYR2",987.969483438453,988.319411350906,984.247840500937,986.833160137056,986.553087609265,987.946290102615
"EMILIN1",3470.83619623436,3466.30261267454,3463.9007266128,3467.88445219801,3462.22681017323,3465.3948673549
"SLC52A2",982.213277482065,982.518797642878,979.941488171559,982.149093543061,982.826354992168,982.049914312136
"PHLDA3",2345.91876937807,2346.8243962658,2346.7135994854,2345.98541615926,2346.44949692698,2347.22517892173
"A1BG",2155.92351099876,2129.69629378116,2140.50014768441,2138.88483705337,2131.89717982037,2139.63761591554
"ARPC1A",1425.52678944838,1426.1472763854,1424.87347570458,1423.75048731789,1424.94334016559,1422.04110153722
"CKAP4",3028.21768445067,3014.54713964036,3012.8822122252,2999.44073214401,3009.38237987084,3007.6668645047
